id,id_HIT,id_assignment,id_worker,module,section,time_landed,time_instruction_shown,time_consent_shown,time_consented,category_question,id_question,id_question_serial,id_article,correct_answer,time_question_begin,time_yesNo_prior_shown,answer_yesNo_prior,time_yesNo_prior_answered,answer_correct,time_yesNo_prior_spent,confidence_prior,time_article_shown,time_article_finish,time_article_spent,answer_yesNo_after,time_yesNo_after_shown,time_yesNo_after_answered,time_yesNo_after_spent,confidence_YesNo_after,content_relatedness,time_content_related_shown,time_content_related_answered,time_content_related_spent,author_position,time_author_position_shown,time_author_position_answered,time_author_position_spent,cc1_accuracy,cc2_completeness,cc3_authority,cc4_usefulness,cc5_accessibility,time_quality_cc_shown,time_quality_cc_answered,time_quality_cc_spent,quality_single,time_quality_single_spent,author_fname,author_fname_ethnicity,author_lname,nudge_words,confidence_evaluation,affiliation,affiliation_tier,affiliation_location,time_question_end,time_question_spent,time_session_spent,completion_code,statuses,time_question_shown
15053,3LVTFB9DE5IH8YJOMPH0E9PP12HGQE,3YW4XOSQKQLFJWYVBHL467E0ZUK1UY,A3FAQHVPI8OUP0,,landing,2021-06-20 22:29:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15054,3LVTFB9DE5IH8YJOMPH0E9PP12HGQE,3YW4XOSQKQLFJWYVBHL467E0ZUK1UY,A3FAQHVPI8OUP0,,consent,,,2021-06-20 22:29:58,2021-06-20 22:30:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15055,3LVTFB9DE5IH8YJOMPH0E9PP12HGQE,3YW4XOSQKQLFJWYVBHL467E0ZUK1UY,A3FAQHVPI8OUP0,,ethnic_name_short,,,,,alcohol,3,1,151,,2021-06-20 22:30:13,,No,2021-06-20 22:30:51,,,,2021-06-20 22:30:14,,,,,,,,,,,,,,,,,,,,,,,,5,,Todd,white,Miller,,,,,,2021-06-20 22:32:28,135,,,,
15056,3LVTFB9DE5IH8YJOMPH0E9PP12HGQE,3YW4XOSQKQLFJWYVBHL467E0ZUK1UY,A3FAQHVPI8OUP0,,ethnic_name_short,,,,,aids,8,2,88,,2021-06-20 22:32:28,,No,2021-06-20 22:32:52,,,,2021-06-20 22:32:28,,,,,,,,,,,,,,,,,,,,,,,,6,,Greg,white,Davis,,,,,,2021-06-20 22:34:00,92,,,,
15057,3LVTFB9DE5IH8YJOMPH0E9PP12HGQE,3YW4XOSQKQLFJWYVBHL467E0ZUK1UY,A3FAQHVPI8OUP0,,ethnic_name_short,,,,,suicide,6,3,2,,2021-06-20 22:34:00,,Yes,2021-06-20 22:34:17,,,,2021-06-20 22:34:00,,,,,,,,,,,,,,,,,,,,,,,,7,,Caleb,neutral,Williams,,,,,,2021-06-20 22:35:02,62,,,,
15058,3LVTFB9DE5IH8YJOMPH0E9PP12HGQE,3YW4XOSQKQLFJWYVBHL467E0ZUK1UY,A3FAQHVPI8OUP0,,ethnic_name_short,,,,,sids,4,4,30,,2021-06-20 22:35:02,,No,2021-06-20 22:35:24,,,,2021-06-20 22:35:02,,,,,,,,,,,,,,,,,,,,,,,,7,,Darnell,african,Williams,,,,,,2021-06-20 22:36:07,65,,,,
15059,3LVTFB9DE5IH8YJOMPH0E9PP12HGQE,3YW4XOSQKQLFJWYVBHL467E0ZUK1UY,A3FAQHVPI8OUP0,,ethnic_name_short,,,,,hepatitis,2,5,173,,2021-06-20 22:36:07,,No,2021-06-20 22:36:28,,,,2021-06-20 22:36:07,,,,,,,,,,,,,,,,,,,,,,,,5,,Geoffrey,white,Williams,,,,,,2021-06-20 22:38:41,154,,,,
15060,3LVTFB9DE5IH8YJOMPH0E9PP12HGQE,3YW4XOSQKQLFJWYVBHL467E0ZUK1UY,A3FAQHVPI8OUP0,,ethnic_name_short,,,,,cold,7,6,139,,2021-06-20 22:38:41,,Yes,2021-06-20 22:39:05,,,,2021-06-20 22:38:41,,,,,,,,,,,,,,,,,,,,,,,,7,,Aiden,neutral,Williams,,,,,,2021-06-20 22:40:23,102,,,,
15061,3LVTFB9DE5IH8YJOMPH0E9PP12HGQE,36TFCYNS44AI4BD4IBZCI1TBA1UHX2,A1O4W7F05T6HY0,,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1O4W7F05T6HY0-YSZIM3-210620060637,completed,
15062,3LVTFB9DE5IH8YJOMPH0E9PP12HGQE,3YW4XOSQKQLFJWYVBHL467E0ZUK1UY,A3FAQHVPI8OUP0,,ethnic_name_short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610,,completed,
15063,3LVTFB9DE5IH8YJOMPH0E9PP12HGQE,3YW4XOSQKQLFJWYVBHL467E0ZUK1UY,A3FAQHVPI8OUP0,,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A3FAQHVPI8OUP0-ST4WZ2-210620060633,completed,
15064,3OYHVNTV5TYJP82RX3ABNWMITIIOKJ,3MTMREQS4VIO5O0020TYZWS0O47AW0,A19O2966HWYAHF,,landing,2021-06-20 23:00:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15065,3OYHVNTV5TYJP82RX3ABNWMITIIOKJ,3MTMREQS4VIO5O0020TYZWS0O47AW0,A19O2966HWYAHF,,consent,,,2021-06-20 23:00:02,2021-06-20 23:00:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15066,3OYHVNTV5TYJP82RX3ABNWMITIIOKJ,3MTMREQS4VIO5O0020TYZWS0O47AW0,A19O2966HWYAHF,,ethnic_name_short,,,,,hepatitis,2,1,179,,2021-06-20 23:00:25,,No,2021-06-20 23:00:37,,,,2021-06-20 23:00:25,,,,,,,,,,,,,,,,,,,,,,,,6,,Geoffrey,white,Jones,,,,,,2021-06-20 23:01:35,70,,,,
15067,3OYHVNTV5TYJP82RX3ABNWMITIIOKJ,3MTMREQS4VIO5O0020TYZWS0O47AW0,A19O2966HWYAHF,,ethnic_name_short,,,,,alcohol,3,2,153,,2021-06-20 23:01:36,,Yes,2021-06-20 23:01:46,,,,2021-06-20 23:01:36,,,,,,,,,,,,,,,,,,,,,,,,5,,Leroy,african,Williams,,,,,,2021-06-20 23:02:16,40,,,,
15068,3OYHVNTV5TYJP82RX3ABNWMITIIOKJ,3MTMREQS4VIO5O0020TYZWS0O47AW0,A19O2966HWYAHF,,ethnic_name_short,,,,,aids,8,3,83,,2021-06-20 23:02:17,,No,2021-06-20 23:02:27,,,,2021-06-20 23:02:17,,,,,,,,,,,,,,,,,,,,,,,,7,,Brett,white,Johnson,,,,,,2021-06-20 23:02:46,29,,,,
15069,3OYHVNTV5TYJP82RX3ABNWMITIIOKJ,3MTMREQS4VIO5O0020TYZWS0O47AW0,A19O2966HWYAHF,,ethnic_name_short,,,,,suicide,6,4,3,,2021-06-20 23:02:46,,Yes,2021-06-20 23:02:54,,,,2021-06-20 23:02:46,,,,,,,,,,,,,,,,,,,,,,,,7,,Ethan,neutral,Williams,,,,,,2021-06-20 23:03:39,53,,,,
15070,3OYHVNTV5TYJP82RX3ABNWMITIIOKJ,3MTMREQS4VIO5O0020TYZWS0O47AW0,A19O2966HWYAHF,,ethnic_name_short,,,,,breast-cancer,5,5,78,,2021-06-20 23:03:39,,Yes,2021-06-20 23:03:47,,,,2021-06-20 23:03:39,,,,,,,,,,,,,,,,,,,,,,,,7,,Geoffrey,white,Johnson,,,,,,2021-06-20 23:04:34,55,,,,
15071,3OYHVNTV5TYJP82RX3ABNWMITIIOKJ,3MTMREQS4VIO5O0020TYZWS0O47AW0,A19O2966HWYAHF,,ethnic_name_short,,,,,cold,7,6,127,,2021-06-20 23:04:34,,No,2021-06-20 23:04:41,,,,2021-06-20 23:04:34,,,,,,,,,,,,,,,,,,,,,,,,6,,Matthew,white,Lee,,,,,,2021-06-20 23:05:18,44,,,,
15072,34ZTTGSNJXOV8UEZ6VZIZ91QG2WQHP,3JJVG1YBEBXZBFQ8CD6L47ZTMPOB5F,AKD7US6T0MSDE,,landing,2021-06-20 23:00:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15073,34ZTTGSNJXOV8UEZ6VZIZ91QG2WQHP,3JJVG1YBEBXZBFQ8CD6L47ZTMPOB5F,AKD7US6T0MSDE,,consent,,,2021-06-20 23:00:53,2021-06-20 23:00:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15074,34ZTTGSNJXOV8UEZ6VZIZ91QG2WQHP,3JJVG1YBEBXZBFQ8CD6L47ZTMPOB5F,AKD7US6T0MSDE,,ethnic_name_short,,,,,hepatitis,2,1,171,,2021-06-20 23:01:07,,Yes,2021-06-20 23:01:42,,,,2021-06-20 23:01:07,,,,,,,,,,,,,,,,,,,,,,,,6,,Tremayne,african,Jackson,,,,,,2021-06-20 23:03:00,113,,,,
15075,34ZTTGSNJXOV8UEZ6VZIZ91QG2WQHP,3JJVG1YBEBXZBFQ8CD6L47ZTMPOB5F,AKD7US6T0MSDE,,ethnic_name_short,,,,,suicide,6,2,2,,2021-06-20 23:03:00,,Yes,2021-06-20 23:03:17,,,,2021-06-20 23:03:00,,,,,,,,,,,,,,,,,,,,,,,,7,,Neil,white,Johnson,,,,,,2021-06-20 23:04:40,100,,,,
15076,34ZTTGSNJXOV8UEZ6VZIZ91QG2WQHP,3JJVG1YBEBXZBFQ8CD6L47ZTMPOB5F,AKD7US6T0MSDE,,ethnic_name_short,,,,,sids,4,3,32,,2021-06-20 23:04:40,,Yes,2021-06-20 23:04:55,,,,2021-06-20 23:04:40,,,,,,,,,,,,,,,,,,,,,,,,7,,Timothy,neutral,Jackson,,,,,,2021-06-20 23:06:01,81,,,,
15077,34ZTTGSNJXOV8UEZ6VZIZ91QG2WQHP,3JJVG1YBEBXZBFQ8CD6L47ZTMPOB5F,AKD7US6T0MSDE,,ethnic_name_short,,,,,breast-cancer,5,4,78,,2021-06-20 23:06:01,,Yes,2021-06-20 23:06:16,,,,2021-06-20 23:06:02,,,,,,,,,,,,,,,,,,,,,,,,5,,Jamal,african,Jackson,,,,,,2021-06-20 23:07:05,64,,,,
15078,34ZTTGSNJXOV8UEZ6VZIZ91QG2WQHP,3JJVG1YBEBXZBFQ8CD6L47ZTMPOB5F,AKD7US6T0MSDE,,ethnic_name_short,,,,,alcohol,3,5,153,,2021-06-20 23:07:05,,No,2021-06-20 23:07:22,,,,2021-06-20 23:07:05,,,,,,,,,,,,,,,,,,,,,,,,5,,Brad,white,Thomas,,,,,,2021-06-20 23:08:02,57,,,,
15079,34ZTTGSNJXOV8UEZ6VZIZ91QG2WQHP,3JJVG1YBEBXZBFQ8CD6L47ZTMPOB5F,AKD7US6T0MSDE,,ethnic_name_short,,,,,atkins,1,6,196,,2021-06-20 23:08:02,,Yes,2021-06-20 23:08:12,,,,2021-06-20 23:08:02,,,,,,,,,,,,,,,,,,,,,,,,7,,Jay,white,Jackson,,,,,,2021-06-20 23:08:59,57,,,,
15080,34ZTTGSNJXOV8UEZ6VZIZ91QG2WQHP,308Q0PEVB8DSZA6QLDBJ2A883BRI9M,A3IEFYBAJDK48K,,landing,2021-06-20 23:01:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15081,34ZTTGSNJXOV8UEZ6VZIZ91QG2WQHP,308Q0PEVB8DSZA6QLDBJ2A883BRI9M,A3IEFYBAJDK48K,,consent,,,2021-06-20 23:01:33,2021-06-20 23:01:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15082,34ZTTGSNJXOV8UEZ6VZIZ91QG2WQHP,308Q0PEVB8DSZA6QLDBJ2A883BRI9M,A3IEFYBAJDK48K,,ethnic_name_short,,,,,aids,8,1,89,,2021-06-20 23:01:49,,No,2021-06-20 23:02:16,,,,2021-06-20 23:01:49,,,,,,,,,,,,,,,,,,,,,,,,7,,Greg,white,Williams,,,,,,2021-06-20 23:03:04,75,,,,
15083,34ZTTGSNJXOV8UEZ6VZIZ91QG2WQHP,308Q0PEVB8DSZA6QLDBJ2A883BRI9M,A3IEFYBAJDK48K,,ethnic_name_short,,,,,atkins,1,2,203,,2021-06-20 23:03:04,,Yes,2021-06-20 23:03:51,,,,2021-06-20 23:03:04,,,,,,,,,,,,,,,,,,,,,,,,6,,Hunter,neutral,Miller,,,,,,2021-06-20 23:04:16,72,,,,
15084,34ZTTGSNJXOV8UEZ6VZIZ91QG2WQHP,308Q0PEVB8DSZA6QLDBJ2A883BRI9M,A3IEFYBAJDK48K,,ethnic_name_short,,,,,sids,4,3,29,,2021-06-20 23:04:16,,No,2021-06-20 23:05:23,,,,2021-06-20 23:04:16,,,,,,,,,,,,,,,,,,,,,,,,7,,Jermaine,african,Davis,,,,,,2021-06-20 23:06:07,111,,,,
15085,34ZTTGSNJXOV8UEZ6VZIZ91QG2WQHP,308Q0PEVB8DSZA6QLDBJ2A883BRI9M,A3IEFYBAJDK48K,,ethnic_name_short,,,,,suicide,6,4,3,,2021-06-20 23:06:07,,Yes,2021-06-20 23:06:23,,,,2021-06-20 23:06:07,,,,,,,,,,,,,,,,,,,,,,,,6,,Jamal,african,Jones,,,,,,2021-06-20 23:07:30,83,,,,
15086,34ZTTGSNJXOV8UEZ6VZIZ91QG2WQHP,308Q0PEVB8DSZA6QLDBJ2A883BRI9M,A3IEFYBAJDK48K,,ethnic_name_short,,,,,hepatitis,2,5,179,,2021-06-20 23:07:30,,Yes,2021-06-20 23:08:25,,,,2021-06-20 23:07:30,,,,,,,,,,,,,,,,,,,,,,,,7,,Tremayne,african,Smith,,,,,,2021-06-20 23:10:07,157,,,,
15087,34ZTTGSNJXOV8UEZ6VZIZ91QG2WQHP,308Q0PEVB8DSZA6QLDBJ2A883BRI9M,A3IEFYBAJDK48K,,ethnic_name_short,,,,,cold,7,6,163,,2021-06-20 23:10:08,,Yes,2021-06-20 23:10:45,,,,2021-06-20 23:10:08,,,,,,,,,,,,,,,,,,,,,,,,7,,Todd,white,Smith,,,,,,2021-06-20 23:11:37,89,,,,
15088,3OYHVNTV5TYJP82RX3ABNWMITIIOKJ,3U088ZLJVKTS4B2IAYW5AQGNFIW0W0,A156LDFZBM2PFW,,landing,2021-06-20 23:03:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15089,34ZTTGSNJXOV8UEZ6VZIZ91QG2WQHP,3VA45EW49NNK6REYFV9V71MBH831OS,AKSLU0C30G3JT,,landing,2021-06-20 23:04:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15090,34ZTTGSNJXOV8UEZ6VZIZ91QG2WQHP,3VA45EW49NNK6REYFV9V71MBH831OS,AKSLU0C30G3JT,,consent,,,2021-06-20 23:04:21,2021-06-20 23:04:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15091,3OYHVNTV5TYJP82RX3ABNWMITIIOKJ,3MTMREQS4VIO5O0020TYZWS0O47AW0,A19O2966HWYAHF,,ethnic_name_short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,,completed,
15092,3OYHVNTV5TYJP82RX3ABNWMITIIOKJ,3MTMREQS4VIO5O0020TYZWS0O47AW0,A19O2966HWYAHF,,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A19O2966HWYAHF-WHJ16E-210620070611,completed,
15093,3OYHVNTV5TYJP82RX3ABNWMITIIOKJ,31Q0U3WYDPFDLLMZY9STWF0GRJT718,A1BAX5MV5JFP80,,landing,2021-06-20 23:07:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15094,3OYHVNTV5TYJP82RX3ABNWMITIIOKJ,31Q0U3WYDPFDLLMZY9STWF0GRJT718,A1BAX5MV5JFP80,,consent,,,2021-06-20 23:07:58,2021-06-20 23:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15095,3OYHVNTV5TYJP82RX3ABNWMITIIOKJ,31Q0U3WYDPFDLLMZY9STWF0GRJT718,A1BAX5MV5JFP80,,ethnic_name_short,,,,,suicide,6,1,3,,2021-06-20 23:08:09,,Yes,2021-06-20 23:08:25,,,,2021-06-20 23:08:09,,,,,,,,,,,,,,,,,,,,,,,,7,,Greg,white,Jones,,,,,,2021-06-20 23:08:59,50,,,,
15096,3OYHVNTV5TYJP82RX3ABNWMITIIOKJ,31Q0U3WYDPFDLLMZY9STWF0GRJT718,A1BAX5MV5JFP80,,ethnic_name_short,,,,,breast-cancer,5,2,78,,2021-06-20 23:08:59,,Yes,2021-06-20 23:09:08,,,,2021-06-20 23:08:59,,,,,,,,,,,,,,,,,,,,,,,,7,,Brett,white,Davis,,,,,,2021-06-20 23:09:19,20,,,,
15097,3OYHVNTV5TYJP82RX3ABNWMITIIOKJ,31Q0U3WYDPFDLLMZY9STWF0GRJT718,A1BAX5MV5JFP80,,ethnic_name_short,,,,,sids,4,3,32,,2021-06-20 23:09:19,,Yes,2021-06-20 23:09:33,,,,2021-06-20 23:09:19,,,,,,,,,,,,,,,,,,,,,,,,7,,Ethan,neutral,Davis,,,,,,2021-06-20 23:09:44,25,,,,
15098,3OYHVNTV5TYJP82RX3ABNWMITIIOKJ,31Q0U3WYDPFDLLMZY9STWF0GRJT718,A1BAX5MV5JFP80,,ethnic_name_short,,,,,atkins,1,4,202,,2021-06-20 23:09:44,,Yes,2021-06-20 23:09:55,,,,2021-06-20 23:09:44,,,,,,,,,,,,,,,,,,,,,,,,7,,Geoffrey,white,Miller,,,,,,2021-06-20 23:10:08,24,,,,
15099,3OYHVNTV5TYJP82RX3ABNWMITIIOKJ,31Q0U3WYDPFDLLMZY9STWF0GRJT718,A1BAX5MV5JFP80,,ethnic_name_short,,,,,aids,8,5,82,,2021-06-20 23:10:09,,No,2021-06-20 23:10:22,,,,2021-06-20 23:10:09,,,,,,,,,,,,,,,,,,,,,,,,7,,Marcus,neutral,Thomas,,,,,,2021-06-20 23:10:42,33,,,,
15100,3OYHVNTV5TYJP82RX3ABNWMITIIOKJ,31Q0U3WYDPFDLLMZY9STWF0GRJT718,A1BAX5MV5JFP80,,ethnic_name_short,,,,,hepatitis,2,6,47,,2021-06-20 23:10:42,,No,2021-06-20 23:10:55,,,,2021-06-20 23:10:42,,,,,,,,,,,,,,,,,,,,,,,,7,,Todd,white,Smith,,,,,,2021-06-20 23:11:32,50,,,,
15101,34ZTTGSNJXOV8UEZ6VZIZ91QG2WQHP,3JJVG1YBEBXZBFQ8CD6L47ZTMPOB5F,AKD7US6T0MSDE,,ethnic_name_short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472,,completed,
15102,34ZTTGSNJXOV8UEZ6VZIZ91QG2WQHP,35USIKEBNRGXVSFJKMLZN8DNZ9EN6X,A2Y08M7NDYFO56,,landing,2021-06-20 23:09:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15103,3OYHVNTV5TYJP82RX3ABNWMITIIOKJ,3O7L7BFSHEP9U6X7TOR5UO9JU88IEX,A2I9PUZT19ZBO8,,landing,2021-06-20 23:09:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15104,34ZTTGSNJXOV8UEZ6VZIZ91QG2WQHP,35USIKEBNRGXVSFJKMLZN8DNZ9EN6X,A2Y08M7NDYFO56,,consent,,,2021-06-20 23:09:15,2021-06-20 23:09:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15105,3OYHVNTV5TYJP82RX3ABNWMITIIOKJ,3PB5A5BD0V6AP0C2GSDW324MT8C7G8,A1XQNSBDAOF66C,,landing,2021-06-20 23:09:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15106,3OYHVNTV5TYJP82RX3ABNWMITIIOKJ,3O7L7BFSHEP9U6X7TOR5UO9JU88IEX,A2I9PUZT19ZBO8,,consent,,,2021-06-20 23:09:25,2021-06-20 23:09:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15107,34ZTTGSNJXOV8UEZ6VZIZ91QG2WQHP,35USIKEBNRGXVSFJKMLZN8DNZ9EN6X,A2Y08M7NDYFO56,,ethnic_name_short,,,,,hepatitis,2,1,55,,2021-06-20 23:09:26,,No,2021-06-20 23:09:46,,,,2021-06-20 23:09:26,,,,,,,,,,,,,,,,,,,,,,,,5,,Matthew,white,Johnson,,,,,,2021-06-20 23:10:26,60,,,,
15108,34ZTTGSNJXOV8UEZ6VZIZ91QG2WQHP,35USIKEBNRGXVSFJKMLZN8DNZ9EN6X,A2Y08M7NDYFO56,,ethnic_name_short,,,,,alcohol,3,2,144,,2021-06-20 23:10:26,,Yes,2021-06-20 23:10:39,,,,2021-06-20 23:10:26,,,,,,,,,,,,,,,,,,,,,,,,5,,Greg,white,Smith,,,,,,2021-06-20 23:12:04,98,,,,
15109,34ZTTGSNJXOV8UEZ6VZIZ91QG2WQHP,35USIKEBNRGXVSFJKMLZN8DNZ9EN6X,A2Y08M7NDYFO56,,ethnic_name_short,,,,,suicide,6,3,2,,2021-06-20 23:12:04,,Yes,2021-06-20 23:12:11,,,,2021-06-20 23:12:04,,,,,,,,,,,,,,,,,,,,,,,,4,,Aiden,neutral,Thomas,,,,,,2021-06-20 23:13:11,67,,,,
15110,34ZTTGSNJXOV8UEZ6VZIZ91QG2WQHP,35USIKEBNRGXVSFJKMLZN8DNZ9EN6X,A2Y08M7NDYFO56,,ethnic_name_short,,,,,atkins,1,4,203,,2021-06-20 23:13:11,,No,2021-06-20 23:13:19,,,,2021-06-20 23:13:11,,,,,,,,,,,,,,,,,,,,,,,,4,,Timothy,neutral,Lee,,,,,,2021-06-20 23:13:44,33,,,,
15111,34ZTTGSNJXOV8UEZ6VZIZ91QG2WQHP,35USIKEBNRGXVSFJKMLZN8DNZ9EN6X,A2Y08M7NDYFO56,,ethnic_name_short,,,,,cold,7,5,161,,2021-06-20 23:13:44,,Yes,2021-06-20 23:14:07,,,,2021-06-20 23:13:44,,,,,,,,,,,,,,,,,,,,,,,,6,,Greg,white,Thomas,,,,,,2021-06-20 23:14:35,51,,,,
15112,34ZTTGSNJXOV8UEZ6VZIZ91QG2WQHP,35USIKEBNRGXVSFJKMLZN8DNZ9EN6X,A2Y08M7NDYFO56,,ethnic_name_short,,,,,aids,8,6,87,,2021-06-20 23:14:35,,No,2021-06-20 23:14:42,,,,2021-06-20 23:14:35,,,,,,,,,,,,,,,,,,,,,,,,7,,Tyrone,african,Jones,,,,,,2021-06-20 23:14:57,22,,,,
15113,3OYHVNTV5TYJP82RX3ABNWMITIIOKJ,3PB5A5BD0V6AP0C2GSDW324MT8C7G8,A1XQNSBDAOF66C,,consent,,,2021-06-20 23:09:46,2021-06-20 23:09:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15114,34ZTTGSNJXOV8UEZ6VZIZ91QG2WQHP,3JJVG1YBEBXZBFQ8CD6L47ZTMPOB5F,AKD7US6T0MSDE,,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AKD7US6T0MSDE-QP59X7-210620070647,completed,
15115,3OYHVNTV5TYJP82RX3ABNWMITIIOKJ,3PB5A5BD0V6AP0C2GSDW324MT8C7G8,A1XQNSBDAOF66C,,ethnic_name_short,,,,,alcohol,3,1,159,,2021-06-20 23:10:08,,No,2021-06-20 23:10:51,,,,2021-06-20 23:10:08,,,,,,,,,,,,,,,,,,,,,,,,7,,Marcus,neutral,Davis,,,,,,2021-06-20 23:11:52,104,,,,
15116,3OYHVNTV5TYJP82RX3ABNWMITIIOKJ,3PB5A5BD0V6AP0C2GSDW324MT8C7G8,A1XQNSBDAOF66C,,ethnic_name_short,,,,,sids,4,2,29,,2021-06-20 23:11:52,,Yes,2021-06-20 23:12:13,,,,2021-06-20 23:11:52,,,,,,,,,,,,,,,,,,,,,,,,7,,Nathan,neutral,Davis,,,,,,2021-06-20 23:13:10,78,,,,
15117,3OYHVNTV5TYJP82RX3ABNWMITIIOKJ,3PB5A5BD0V6AP0C2GSDW324MT8C7G8,A1XQNSBDAOF66C,,ethnic_name_short,,,,,breast-cancer,5,3,78,,2021-06-20 23:13:10,,Yes,2021-06-20 23:13:22,,,,2021-06-20 23:13:10,,,,,,,,,,,,,,,,,,,,,,,,5,,Greg,white,Brown,,,,,,2021-06-20 23:14:09,59,,,,
15118,3OYHVNTV5TYJP82RX3ABNWMITIIOKJ,3PB5A5BD0V6AP0C2GSDW324MT8C7G8,A1XQNSBDAOF66C,,ethnic_name_short,,,,,atkins,1,4,105,,2021-06-20 23:14:09,,No,2021-06-20 23:14:20,,,,2021-06-20 23:14:09,,,,,,,,,,,,,,,,,,,,,,,,6,,Caleb,neutral,Thomas,,,,,,2021-06-20 23:15:32,83,,,,
15119,3OYHVNTV5TYJP82RX3ABNWMITIIOKJ,3PB5A5BD0V6AP0C2GSDW324MT8C7G8,A1XQNSBDAOF66C,,ethnic_name_short,,,,,hepatitis,2,5,171,,2021-06-20 23:15:32,,No,2021-06-20 23:15:49,,,,2021-06-20 23:15:32,,,,,,,,,,,,,,,,,,,,,,,,4,,Brad,white,Davis,,,,,,2021-06-20 23:16:31,59,,,,
15120,3OYHVNTV5TYJP82RX3ABNWMITIIOKJ,3PB5A5BD0V6AP0C2GSDW324MT8C7G8,A1XQNSBDAOF66C,,ethnic_name_short,,,,,cold,7,6,131,,2021-06-20 23:16:31,,Yes,2021-06-20 23:17:01,,,,2021-06-20 23:16:31,,,,,,,,,,,,,,,,,,,,,,,,2,,Leroy,african,Jackson,,,,,,2021-06-20 23:17:57,86,,,,
15121,34ZTTGSNJXOV8UEZ6VZIZ91QG2WQHP,3WEV0KO0OMSTWEM325AZS8XL3U9DSR,AK1Q45RF8A87Z,,landing,2021-06-20 23:10:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15122,3OYHVNTV5TYJP82RX3ABNWMITIIOKJ,31Q0U3WYDPFDLLMZY9STWF0GRJT718,A1BAX5MV5JFP80,,ethnic_name_short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,,completed,
15123,34ZTTGSNJXOV8UEZ6VZIZ91QG2WQHP,308Q0PEVB8DSZA6QLDBJ2A883BRI9M,A3IEFYBAJDK48K,,ethnic_name_short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587,,completed,
15124,34ZTTGSNJXOV8UEZ6VZIZ91QG2WQHP,3PMBY0YE2731M7KQT3FXR7ADQ69C9G,A1CTJ8UT7SF317,,landing,2021-06-20 23:12:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
